,giv_prop,iv,iv_label,cat_t1,cat_t1_label,iv.1,iv_label.1,cat_t2,cat_t2_label,dependent,effect,td
1363,https://data.cooperationdatabank.org/vocab/prop/RewardVariable,https://data.cooperationdatabank.org/vocab/prop/rewardTreatment,Reward treatment,https://data.cooperationdatabank.org/id/rewardtreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/rewardTreatment,Reward treatment,https://data.cooperationdatabank.org/id/rewardtreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1364,https://data.cooperationdatabank.org/vocab/prop/RewardVariable,https://data.cooperationdatabank.org/vocab/prop/rewardTreatment,Reward treatment,https://data.cooperationdatabank.org/id/rewardtreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/rewardTreatment,Reward treatment,https://data.cooperationdatabank.org/id/rewardtreatment/0,0,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1365,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/cooperative,Cooperative,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/generic,Generic,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1366,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1367,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/cooperative,Cooperative,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/generic,Generic,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1368,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1369,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/cooperative,Cooperative,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/generic,Generic,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1370,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1371,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/cooperative,Cooperative,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/generic,Generic,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,val
1372,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,val
1373,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/cooperative,Cooperative,https://data.cooperationdatabank.org/vocab/prop/contextFrame,Context frame,https://data.cooperationdatabank.org/id/contextframe/generic,Generic,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1374,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1375,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,test
1376,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1377,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1378,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,Punishment incentive,https://data.cooperationdatabank.org/id/punishmentincentive/monetary,Monetary,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,Punishment incentive,https://data.cooperationdatabank.org/id/punishmentincentive/non-monetary_social,Non-monetary Social,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1379,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,Punishment incentive,https://data.cooperationdatabank.org/id/punishmentincentive/monetary,Monetary,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,Punishment incentive,https://data.cooperationdatabank.org/id/punishmentincentive/non-monetary_social,Non-monetary Social,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1380,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,Punishment incentive,https://data.cooperationdatabank.org/id/punishmentincentive/monetary,Monetary,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,Punishment incentive,https://data.cooperationdatabank.org/id/punishmentincentive/non-monetary_social,Non-monetary Social,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
1381,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,Punishment incentive,https://data.cooperationdatabank.org/id/punishmentincentive/monetary,Monetary,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,Punishment incentive,https://data.cooperationdatabank.org/id/punishmentincentive/non-monetary_social,Non-monetary Social,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
1382,https://data.cooperationdatabank.org/vocab/prop/AcquaintanceVariable,https://data.cooperationdatabank.org/vocab/prop/relationshipWithFocalAgent,Relationship with the partner,https://data.cooperationdatabank.org/id/relationshipwithfocalagent/acquaintance,acquaintance,https://data.cooperationdatabank.org/vocab/prop/relationshipWithFocalAgent,Relationship with the partner,https://data.cooperationdatabank.org/id/relationshipwithfocalagent/stranger,stranger,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1383,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
1384,https://data.cooperationdatabank.org/vocab/prop/AcquaintanceVariable,https://data.cooperationdatabank.org/vocab/prop/relationshipWithFocalAgent,Relationship with the partner,https://data.cooperationdatabank.org/id/relationshipwithfocalagent/acquaintance,acquaintance,https://data.cooperationdatabank.org/vocab/prop/relationshipWithFocalAgent,Relationship with the partner,https://data.cooperationdatabank.org/id/relationshipwithfocalagent/stranger,stranger,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,val
1385,https://data.cooperationdatabank.org/vocab/prop/AcquaintanceVariable,https://data.cooperationdatabank.org/vocab/prop/relationshipWithFocalAgent,Relationship with the partner,https://data.cooperationdatabank.org/id/relationshipwithfocalagent/acquaintance,acquaintance,https://data.cooperationdatabank.org/vocab/prop/relationshipWithFocalAgent,Relationship with the partner,https://data.cooperationdatabank.org/id/relationshipwithfocalagent/stranger,stranger,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1386,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/individualist,Individualist,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/prosocial,Prosocial,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val
1387,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/prosocial,Prosocial,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/competitor,Competitor,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1388,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/individualist,Individualist,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/prosocial,Prosocial,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1389,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/prosocial,Prosocial,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/competitor,Competitor,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1390,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1391,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,test
1392,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/0,0,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,negative,train
1393,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,train
1394,https://data.cooperationdatabank.org/vocab/prop/PowerVariable,https://data.cooperationdatabank.org/vocab/prop/powerLevel,Power level,https://data.cooperationdatabank.org/id/powerlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/powerLevel,Power level,https://data.cooperationdatabank.org/id/powerlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,negative,val
1395,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,test
1396,https://data.cooperationdatabank.org/vocab/prop/Intergroup_Competition_Variable,https://data.cooperationdatabank.org/vocab/prop/intergroupComp,Intergroup competition,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,Individual group,https://data.cooperationdatabank.org/vocab/prop/intergroupComp,Intergroup competition,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_competition,intergroup competition,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
1397,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
1398,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/individual,Individual,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/absent,Absent,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1399,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/individual,Individual,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/absent,Absent,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1400,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/individual,Individual,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/absent,Absent,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1401,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/individual,Individual,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/absent,Absent,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,test
1402,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val
1403,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/individual,Individual,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,Feedback target,https://data.cooperationdatabank.org/id/feedbacktarget/absent,Absent,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1404,https://data.cooperationdatabank.org/vocab/prop/EmotionsVariable,https://data.cooperationdatabank.org/vocab/prop/emotion,Emotion,https://data.cooperationdatabank.org/id/emotion/regret,Regret,https://data.cooperationdatabank.org/vocab/prop/emotion,Emotion,https://data.cooperationdatabank.org/id/emotion/neutral,Neutral,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1405,https://data.cooperationdatabank.org/vocab/prop/EmotionsVariable,https://data.cooperationdatabank.org/vocab/prop/emotion,Emotion,https://data.cooperationdatabank.org/id/emotion/regret,Regret,https://data.cooperationdatabank.org/vocab/prop/emotion,Emotion,https://data.cooperationdatabank.org/id/emotion/disappointment,Disappointment,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1406,https://data.cooperationdatabank.org/vocab/prop/EmotionsVariable,https://data.cooperationdatabank.org/vocab/prop/emotion,Emotion,https://data.cooperationdatabank.org/id/emotion/neutral,Neutral,https://data.cooperationdatabank.org/vocab/prop/emotion,Emotion,https://data.cooperationdatabank.org/id/emotion/disappointment,Disappointment,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1407,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel,Endowment level,https://data.cooperationdatabank.org/id/endowmentlevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel,Endowment level,https://data.cooperationdatabank.org/id/endowmentlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1408,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel,Endowment level,https://data.cooperationdatabank.org/id/endowmentlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel,Endowment level,https://data.cooperationdatabank.org/id/endowmentlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
1409,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel,Endowment level,https://data.cooperationdatabank.org/id/endowmentlevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel,Endowment level,https://data.cooperationdatabank.org/id/endowmentlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
1410,https://data.cooperationdatabank.org/vocab/prop/PowerVariable,https://data.cooperationdatabank.org/vocab/prop/powerLevel,Power level,https://data.cooperationdatabank.org/id/powerlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/powerLevel,Power level,https://data.cooperationdatabank.org/id/powerlevel/control,Control,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,test
1411,https://data.cooperationdatabank.org/vocab/prop/PowerVariable,https://data.cooperationdatabank.org/vocab/prop/powerLevel,Power level,https://data.cooperationdatabank.org/id/powerlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/powerLevel,Power level,https://data.cooperationdatabank.org/id/powerlevel/control,Control,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,val
1412,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1413,https://data.cooperationdatabank.org/vocab/prop/MatchingVariable,https://data.cooperationdatabank.org/vocab/prop/matching,Matching,https://data.cooperationdatabank.org/id/matching/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/matching,Matching,https://data.cooperationdatabank.org/id/matching/partner,Partner,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,val
1414,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1415,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1416,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1417,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1418,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1419,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1420,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1421,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,test
1422,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1423,https://data.cooperationdatabank.org/vocab/prop/MatchingVariable,https://data.cooperationdatabank.org/vocab/prop/matching,Matching,https://data.cooperationdatabank.org/id/matching/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/matching,Matching,https://data.cooperationdatabank.org/id/matching/partner,Partner,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
1424,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1425,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1426,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val
1427,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,val
1428,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1429,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
1430,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
1431,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
