,dependent,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,comparative,hypothesis
3563,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,https://data.cooperationdatabank.org/id/iteratedstrategy/preprogrammed_cooperation_rate,https://data.cooperationdatabank.org/id/iteratedstrategy/other,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated strategy,Preprogrammed Cooperation Rate,Other,lower,Cooperation is significantly lower when iterated strategy is preprogrammed cooperation rate compared to when iterated strategy is other.
3573,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,higher,Cooperation is significantly higher when age cohort is old compared to when age cohort is young.
3576,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal,https://data.cooperationdatabank.org/id/trialofcooperationordinal/first,https://data.cooperationdatabank.org/id/trialofcooperationordinal/last,https://data.cooperationdatabank.org/vocab/prop/PeriodVariable,Trial of cooperation (ordinal),first,last,higher,Cooperation is significantly higher when trial of cooperation (ordinal) is first compared to when trial of cooperation (ordinal) is last.
3584,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/communicationType,https://data.cooperationdatabank.org/id/communicationtype/written,https://data.cooperationdatabank.org/id/communicationtype/verbal,https://data.cooperationdatabank.org/vocab/prop/CommunicationVariable,Communication type,Written,Verbal,lower,Cooperation is significantly lower when communication type is written compared to when communication type is verbal.
3591,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/timePressure,https://data.cooperationdatabank.org/id/timepressure/time_pressure,https://data.cooperationdatabank.org/id/timepressure/control,https://data.cooperationdatabank.org/vocab/prop/Time_PressureVariable,Time pressure,time pressure,Control,lower,Cooperation is significantly lower when time pressure is time pressure compared to when time pressure is control.
3610,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly higher when punishment treatment is 1 compared to when punishment treatment is -1.
3625,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/relationshipWithFocalAgent,https://data.cooperationdatabank.org/id/relationshipwithfocalagent/acquaintance,https://data.cooperationdatabank.org/id/relationshipwithfocalagent/stranger,https://data.cooperationdatabank.org/vocab/prop/AcquaintanceVariable,Relationship with the partner,acquaintance,stranger,higher,Cooperation is significantly higher when relationship with the partner is acquaintance compared to when relationship with the partner is stranger.
3639,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/gender,https://data.cooperationdatabank.org/id/gender/female,https://data.cooperationdatabank.org/id/gender/male,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Gender,Female,Male,lower,Cooperation is significantly lower when gender is female compared to when gender is male.
3653,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/intergroupComp,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_competition,https://data.cooperationdatabank.org/vocab/prop/Intergroup_Competition_Variable,Intergroup competition,Individual group,intergroup competition,lower,Cooperation is significantly lower when intergroup competition is individual group compared to when intergroup competition is intergroup competition.
3685,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/matching,https://data.cooperationdatabank.org/id/matching/stranger,https://data.cooperationdatabank.org/id/matching/partner,https://data.cooperationdatabank.org/vocab/prop/MatchingVariable,Matching,Stranger,Partner,lower,Cooperation is significantly lower when matching is stranger compared to when matching is partner.
3763,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,https://data.cooperationdatabank.org/id/decisionmaker/group,https://data.cooperationdatabank.org/id/decisionmaker/individual,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,Decision maker,group,individual,lower,Cooperation is significantly lower when decision maker is group compared to when decision maker is individual.
3797,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/targetMembership,https://data.cooperationdatabank.org/id/targetmembership/stranger,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,Partner's group membership,Stranger,Outgroup,lower,Cooperation is significantly lower when partner's group membership is stranger compared to when partner's group membership is outgroup.
3826,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sVOType,https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,SVO type,Individualist,Competitor,higher,Cooperation is significantly higher when svo type is individualist compared to when svo type is competitor.
3841,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly higher when punishment treatment is 1 compared to when punishment treatment is -1.
3843,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly higher when punishment treatment is 1 compared to when punishment treatment is -1.
3906,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,lower,Cooperation is significantly lower when punishment treatment is 1 compared to when punishment treatment is -1.
3908,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/expectationsLevel,https://data.cooperationdatabank.org/id/expectationslevel/low,https://data.cooperationdatabank.org/id/expectationslevel/high,https://data.cooperationdatabank.org/vocab/prop/ExpectationsVariable,Expectations level,Low,High,lower,Cooperation is significantly lower when expectations level is low compared to when expectations level is high.
3940,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/high,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,High,Medium,lower,Cooperation is significantly lower when conflict level is high compared to when conflict level is medium.
3950,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/high,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,High,Medium,lower,Cooperation is significantly lower when conflict level is high compared to when conflict level is medium.
3956,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,https://data.cooperationdatabank.org/id/conflictindexlevel/low,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,Medium,Low,lower,Cooperation is significantly lower when conflict level is medium compared to when conflict level is low.
3975,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/high,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,High,Medium,higher,Cooperation is significantly higher when conflict level is high compared to when conflict level is medium.
3992,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/high,https://data.cooperationdatabank.org/id/conflictindexlevel/medium,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,High,Medium,lower,Cooperation is significantly lower when conflict level is high compared to when conflict level is medium.
4052,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/symmetric,false,true,https://data.cooperationdatabank.org/vocab/prop/SymmetryVariable,Symmetry,na,na,higher,Cooperation is significantly higher when symmetry is false compared to when symmetry is true.
4077,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentIncentive,https://data.cooperationdatabank.org/id/punishmentincentive/monetary,https://data.cooperationdatabank.org/id/punishmentincentive/non-monetary_social,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment incentive,Monetary,Non-monetary Social,lower,Cooperation is significantly lower when punishment incentive is monetary compared to when punishment incentive is non-monetary social.
4098,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/high,https://data.cooperationdatabank.org/id/conflictindexlevel/low,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,High,Low,lower,Cooperation is significantly lower when conflict level is high compared to when conflict level is low.
4099,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/high,https://data.cooperationdatabank.org/id/conflictindexlevel/low,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,High,Low,lower,Cooperation is significantly lower when conflict level is high compared to when conflict level is low.
4104,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,https://data.cooperationdatabank.org/id/groupsizelevel/low,https://data.cooperationdatabank.org/id/groupsizelevel/high,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,Group size level,Low,High,higher,Cooperation is significantly higher when group size level is low compared to when group size level is high.
4107,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,https://data.cooperationdatabank.org/id/groupsizelevel/low,https://data.cooperationdatabank.org/id/groupsizelevel/high,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,Group size level,Low,High,higher,Cooperation is significantly higher when group size level is low compared to when group size level is high.
4181,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,https://data.cooperationdatabank.org/id/iteratedstrategy/tit-for-tat,https://data.cooperationdatabank.org/id/iteratedstrategy/real_partner,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated strategy,Tit-for-Tat,Real Partner,higher,Cooperation is significantly higher when iterated strategy is tit-for-tat compared to when iterated strategy is real partner.
4193,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/showUpFee,true,false,https://data.cooperationdatabank.org/vocab/prop/IncentivesVariable,Show-up fee,na,na,lower,Cooperation is significantly lower when show-up fee is true compared to when show-up fee is false.
4196,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/showUpFee,True,False,https://data.cooperationdatabank.org/vocab/prop/IncentivesVariable,Show-up fee,na,na,higher,Cooperation is significantly higher when show-up fee is true compared to when show-up fee is false.
4215,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,lower,Cooperation is significantly lower when student sample is false compared to when student sample is true.
4303,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/endowmentSymmetric,false,true,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,Symmetric endowment,na,na,lower,Cooperation is significantly lower when symmetric endowment is false compared to when symmetric endowment is true.
4325,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment,True,False,https://data.cooperationdatabank.org/vocab/prop/CommunicationVariable,Communication treatment,na,na,lower,Cooperation is significantly lower when communication treatment is true compared to when communication treatment is false.
4355,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,https://data.cooperationdatabank.org/id/iteratedstrategy/preprogrammed_cooperation_rate,https://data.cooperationdatabank.org/id/iteratedstrategy/other,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated strategy,Preprogrammed Cooperation Rate,Other,lower,Cooperation is significantly lower when iterated strategy is preprogrammed cooperation rate compared to when iterated strategy is other.
4384,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/0,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,-1,0,lower,Cooperation is significantly lower when punishment treatment is -1 compared to when punishment treatment is 0.
4413,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/emotion,https://data.cooperationdatabank.org/id/emotion/neutral,https://data.cooperationdatabank.org/id/emotion/anger,https://data.cooperationdatabank.org/vocab/prop/EmotionsVariable,Emotion,Neutral,Anger,higher,Cooperation is significantly lower when emotion is neutral compared to when emotion is anger.
4421,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/emotion,https://data.cooperationdatabank.org/id/emotion/anger,https://data.cooperationdatabank.org/id/emotion/sadness,https://data.cooperationdatabank.org/vocab/prop/EmotionsVariable,Emotion,Anger,Sadness,lower,Cooperation is significantly lower when emotion is anger compared to when emotion is sadness.
4462,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,higher,Cooperation is significantly higher when iterated pre-programmed cooperation rate level is high compared to when iterated pre-programmed cooperation rate level is low.
4490,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/timePressure,https://data.cooperationdatabank.org/id/timepressure/time_pressure,https://data.cooperationdatabank.org/id/timepressure/time_delay,https://data.cooperationdatabank.org/vocab/prop/Time_PressureVariable,Time pressure,time pressure,time delay,higher,Cooperation is significantly higher when time pressure is time pressure compared to when time pressure is time delay.
4513,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/high,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,High,higher,Cooperation is significantly lower when uncertainty level is low compared to when uncertainty level is high.
4575,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,higher,Cooperation is significantly higher when threshold level is medium compared to when threshold level is low.
4619,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,https://data.cooperationdatabank.org/id/feedbacktarget/network,https://data.cooperationdatabank.org/id/feedbacktarget/individual,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,Feedback target,Network,Individual,higher,Cooperation is significantly higher when feedback target is network compared to when feedback target is individual.
4622,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ostracism,False,True,https://data.cooperationdatabank.org/vocab/prop/OstracismVariable,Ostracism,na,na,lower,Cooperation is significantly lower when ostracism is false compared to when ostracism is true.
4626,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/leadership,True,False,https://data.cooperationdatabank.org/vocab/prop/LeadershipVariable,Leadership,na,na,higher,Cooperation is significantly higher when leadership is true compared to when leadership is false.
4627,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/leadership,True,False,https://data.cooperationdatabank.org/vocab/prop/LeadershipVariable,Leadership,na,na,lower,Cooperation is significantly lower when leadership is true compared to when leadership is false.
4628,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/leadershipAssignmentRule,https://data.cooperationdatabank.org/id/leadershipassignmentrule/volunteer,https://data.cooperationdatabank.org/id/leadershipassignmentrule/other,https://data.cooperationdatabank.org/vocab/prop/LeadershipVariable,Leadership assignment rule,Volunteer,Other,higher,Cooperation is significantly higher when leadership assignment rule is volunteer compared to when leadership assignment rule is other.
4632,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/partnerType,https://data.cooperationdatabank.org/id/partnertype/peer,https://data.cooperationdatabank.org/id/partnertype/stranger,https://data.cooperationdatabank.org/vocab/prop/Partner_typeVariable,Partner type,Peer,Stranger,higher,Cooperation is significantly higher when partner type is peer compared to when partner type is stranger.
4636,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly lower when punishment treatment is 1 compared to when punishment treatment is -1.
4637,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly lower when punishment treatment is 1 compared to when punishment treatment is -1.
4641,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ethnicityUS,https://data.cooperationdatabank.org/id/ethnicityus/white,https://data.cooperationdatabank.org/id/ethnicityus/black_or_african_american,https://data.cooperationdatabank.org/vocab/prop/EthnicityVariable,Ethnicity (US),White,Black or African American,lower,Cooperation is significantly lower when ethnicity (us) is white compared to when ethnicity (us) is black or african american.
4656,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/targetMembership,https://data.cooperationdatabank.org/id/targetmembership/stranger,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,Partner's group membership,Stranger,Ingroup,lower,Cooperation is significantly lower when partner's group membership is stranger compared to when partner's group membership is ingroup.
4658,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/anonymityManipul,https://data.cooperationdatabank.org/id/anonymitymanipul/high,https://data.cooperationdatabank.org/id/anonymitymanipul/low,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,Anonymity manipulation,High,Low,lower,Cooperation is significantly lower when anonymity manipulation is high compared to when anonymity manipulation is low.
4675,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,lower,Cooperation is significantly lower when step return level is medium compared to when step return level is high.
4689,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/intergroupComp,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_comparison,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/vocab/prop/Intergroup_Competition_Variable,Intergroup competition,intergroup comparison,Individual group,lower,Cooperation is significantly higher when intergroup competition is intergroup comparison compared to when intergroup competition is individual group.
4700,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/high,https://data.cooperationdatabank.org/id/conflictindexlevel/low,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,High,Low,higher,Cooperation is significantly higher when conflict level is high compared to when conflict level is low.
4740,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/endogenousMotivationalOrientation,https://data.cooperationdatabank.org/id/endogenousmotivationalorientation/cooperative,https://data.cooperationdatabank.org/id/endogenousmotivationalorientation/competitive,https://data.cooperationdatabank.org/vocab/prop/Motivational_OrientationVariable,Endogenous motivational orientation,Cooperative,Competitive,higher,Cooperation is significantly higher when endogenous motivational orientation is cooperative compared to when endogenous motivational orientation is competitive.
4782,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_competitive,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_cooperative,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated strategy,Predominantly Competitive,Predominantly Cooperative,lower,Cooperation is significantly higher when iterated strategy is predominantly competitive compared to when iterated strategy is predominantly cooperative.
4783,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/primingConcept,https://data.cooperationdatabank.org/id/primingconcept/cooperation,https://data.cooperationdatabank.org/id/primingconcept/neutral,https://data.cooperationdatabank.org/vocab/prop/PrimingVariable,Primed construct,Cooperation,Neutral,higher,Cooperation is significantly lower when primed construct is cooperation compared to when primed construct is neutral.
4805,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/partnersGenderKnownInGame,false,true,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Partner's gender is known,na,na,lower,Cooperation is significantly lower when partner's gender is known is false compared to when partner's gender is known is true.
4836,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender,false,true,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Heterogeneous gender,na,na,lower,Cooperation is significantly lower when heterogeneous gender is false compared to when heterogeneous gender is true.
4854,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/partnersGenderKnownInGame,false,true,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Partner's gender is known,na,na,higher,Cooperation is significantly higher when partner's gender is known is false compared to when partner's gender is known is true.
4856,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender,false,true,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Heterogeneous gender,na,na,higher,Cooperation is significantly higher when heterogeneous gender is false compared to when heterogeneous gender is true.
4888,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment,True,False,https://data.cooperationdatabank.org/vocab/prop/CommunicationVariable,Communication treatment,na,na,higher,Cooperation is significantly higher when communication treatment is true compared to when communication treatment is false.
4940,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/0,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,-1,0,lower,Cooperation is significantly lower when punishment treatment is -1 compared to when punishment treatment is 0.
4941,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/contextFrame,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/id/contextframe/generic,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,Context frame,Cooperative,Generic,higher,Cooperation is significantly higher when context frame is cooperative compared to when context frame is generic.
4946,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/contextFrame,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/id/contextframe/generic,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,Context frame,Cooperative,Generic,higher,Cooperation is significantly higher when context frame is cooperative compared to when context frame is generic.
4959,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,lower,Cooperation is significantly lower when minimum contribution level is low compared to when minimum contribution level is high.
4967,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/focalPointFrame,true,false,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,Focal point frame,na,na,higher,Cooperation is significantly higher when focal point frame is true compared to when focal point frame is false.
4994,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/gender,https://data.cooperationdatabank.org/id/gender/female,https://data.cooperationdatabank.org/id/gender/male,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Gender,Female,Male,higher,Cooperation is significantly higher when gender is female compared to when gender is male.
4996,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sVOType,https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,SVO type,Individualist,Prosocial,lower,Cooperation is significantly lower when svo type is individualist compared to when svo type is prosocial.
4999,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sequentiality,https://data.cooperationdatabank.org/id/sequentiality/simultaneous,https://data.cooperationdatabank.org/id/sequentiality/sequential_turn-taking,https://data.cooperationdatabank.org/vocab/prop/SequentialityVariable,Sequentiality,Simultaneous,Sequential turn-taking,higher,Cooperation is significantly higher when sequentiality is simultaneous compared to when sequentiality is sequential turn-taking.
